customer_id,name,email,date_of_birth,loyalty_level_id,points_balance
9967,Customer_9967,customer9967@example.com,2001-08-12,4,976
9968,Customer_9968,customer9968@example.com,2016-06-24,3,3224
9969,Customer_9969,customer9969@example.com,2009-12-25,1,1919
9970,Customer_9970,customer9970@example.com,1983-08-07,3,868
9971,Customer_9971,customer9971@example.com,1994-09-09,1,909
9972,Customer_9972,customer9972@example.com,1998-08-17,5,4411
9973,Customer_9973,customer9973@example.com,2001-04-26,3,1669
9974,Customer_9974,customer9974@example.com,1977-03-31,1,4544
9975,Customer_9975,customer9975@example.com,1981-08-22,4,2285
9976,Customer_9976,customer9976@example.com,1994-05-22,1,965
9977,Customer_9977,customer9977@example.com,2008-03-28,4,1240
9978,Customer_9978,customer9978@example.com,1980-08-09,2,2751
9979,Customer_9979,customer9979@example.com,1993-05-26,1,3053
9980,Customer_9980,customer9980@example.com,2010-09-29,5,1063
9981,Customer_9981,customer9981@example.com,1985-08-30,4,2930
9982,Customer_9982,customer9982@example.com,1988-12-17,4,4268
9983,Customer_9983,customer9983@example.com,1987-06-03,3,2552
9984,Customer_9984,customer9984@example.com,2019-02-08,5,517
9985,Customer_9985,customer9985@example.com,1995-06-29,3,1935
9986,Customer_9986,customer9986@example.com,2015-06-13,2,981
9987,Customer_9987,customer9987@example.com,1995-08-25,2,2652
9988,Customer_9988,customer9988@example.com,2007-05-26,2,3263
9989,Customer_9989,customer9989@example.com,1979-03-17,2,3710
9990,Customer_9990,customer9990@example.com,1979-04-17,1,836
9991,Customer_9991,customer9991@example.com,1974-08-19,3,3656
9992,Customer_9992,customer9992@example.com,2007-10-04,5,860
9993,Customer_9993,customer9993@example.com,1971-05-03,1,2149
9994,Customer_9994,customer9994@example.com,1979-03-04,4,736
9995,Customer_9995,customer9995@example.com,2013-03-15,4,276
9996,Customer_9996,customer9996@example.com,1974-12-19,4,1224
9997,Customer_9997,customer9997@example.com,2010-10-28,1,4783
9998,Customer_9998,customer9998@example.com,2009-09-18,5,399
9999,Customer_9999,customer9999@example.com,1991-01-24,1,46
10000,Customer_10000,customer10000@example.com,2007-05-16,3,3512
10001,Customer_10001,customer10001@example.com,1998-01-31,3,4057
10002,Customer_10002,customer10002@example.com,1995-10-06,1,240
10003,Customer_10003,customer10003@example.com,1990-08-19,2,3647
10004,Customer_10004,customer10004@example.com,2003-06-04,2,3789
10005,Customer_10005,customer10005@example.com,1985-10-08,5,4687
10006,Customer_10006,customer10006@example.com,2012-11-11,3,3625
10007,Customer_10007,customer10007@example.com,1973-01-12,3,4232
10008,Customer_10008,customer10008@example.com,2018-04-01,5,2640
10009,Customer_10009,customer10009@example.com,2009-09-02,1,865
10010,Customer_10010,customer10010@example.com,1980-07-22,4,83
10011,Customer_10011,customer10011@example.com,1992-10-24,2,292
10012,Customer_10012,customer10012@example.com,1973-10-31,5,1269
10013,Customer_10013,customer10013@example.com,1978-06-05,1,742
10014,Customer_10014,customer10014@example.com,2014-01-25,4,149
10015,Customer_10015,customer10015@example.com,2001-08-27,1,715
10016,Customer_10016,customer10016@example.com,2016-09-25,2,1247
10017,Customer_10017,customer10017@example.com,1990-01-24,3,629
10018,Customer_10018,customer10018@example.com,2011-06-21,1,1998
10019,Customer_10019,customer10019@example.com,2001-05-20,4,3636
10020,Customer_10020,customer10020@example.com,1992-04-11,3,1691
10021,Customer_10021,customer10021@example.com,2000-03-04,4,1119
10022,Customer_10022,customer10022@example.com,2001-10-25,5,4034
10023,Customer_10023,customer10023@example.com,1987-11-30,3,1053
10024,Customer_10024,customer10024@example.com,1978-01-13,5,3134
10025,Customer_10025,customer10025@example.com,2000-05-02,5,2680
10026,Customer_10026,customer10026@example.com,1980-12-03,1,2894
10027,Customer_10027,customer10027@example.com,2011-01-09,4,3437
10028,Customer_10028,customer10028@example.com,1971-12-20,4,3155
10029,Customer_10029,customer10029@example.com,1970-04-14,4,602
10030,Customer_10030,customer10030@example.com,1974-01-17,1,1460
10031,Customer_10031,customer10031@example.com,2002-07-02,5,174
10032,Customer_10032,customer10032@example.com,1992-02-21,2,3397
10033,Customer_10033,customer10033@example.com,1998-02-04,4,335
10034,Customer_10034,customer10034@example.com,2004-08-11,2,2860
10035,Customer_10035,customer10035@example.com,1996-01-27,2,4916
10036,Customer_10036,customer10036@example.com,2018-09-27,4,3170
10037,Customer_10037,customer10037@example.com,1982-09-21,2,4400
10038,Customer_10038,customer10038@example.com,1976-08-27,5,2213
10039,Customer_10039,customer10039@example.com,1995-10-15,2,2024
10040,Customer_10040,customer10040@example.com,1977-08-10,3,956
10041,Customer_10041,customer10041@example.com,1996-03-23,1,4858
10042,Customer_10042,customer10042@example.com,2001-04-30,4,3685
10043,Customer_10043,customer10043@example.com,1992-09-25,4,197
10044,Customer_10044,customer10044@example.com,1981-03-11,5,2203
10045,Customer_10045,customer10045@example.com,2019-01-01,1,1478
10046,Customer_10046,customer10046@example.com,1982-09-25,4,1121
10047,Customer_10047,customer10047@example.com,1977-02-26,5,1562
10048,Customer_10048,customer10048@example.com,1973-10-01,5,2145
10049,Customer_10049,customer10049@example.com,1976-07-12,5,766
10050,Customer_10050,customer10050@example.com,2003-02-09,1,2637
10051,Customer_10051,customer10051@example.com,1989-03-14,5,4400
10052,Customer_10052,customer10052@example.com,2002-04-11,2,3424
10053,Customer_10053,customer10053@example.com,2019-01-17,2,4528
10054,Customer_10054,customer10054@example.com,2004-10-11,3,3583
10055,Customer_10055,customer10055@example.com,1999-10-06,2,567
10056,Customer_10056,customer10056@example.com,1987-05-07,5,2203
10057,Customer_10057,customer10057@example.com,1974-07-20,1,4467
10058,Customer_10058,customer10058@example.com,2003-12-25,2,162
10059,Customer_10059,customer10059@example.com,2014-11-26,2,4995
10060,Customer_10060,customer10060@example.com,1984-08-20,2,573
10061,Customer_10061,customer10061@example.com,1984-07-23,1,2297
10062,Customer_10062,customer10062@example.com,2006-10-19,4,1274
10063,Customer_10063,customer10063@example.com,2005-09-27,4,1882
10064,Customer_10064,customer10064@example.com,1991-05-09,4,600
10065,Customer_10065,customer10065@example.com,2004-06-09,2,642
10066,Customer_10066,customer10066@example.com,1981-01-04,1,4513
10067,Customer_10067,customer10067@example.com,1973-05-11,5,64
10068,Customer_10068,customer10068@example.com,2016-12-09,3,1863
10069,Customer_10069,customer10069@example.com,2015-11-20,1,998
10070,Customer_10070,customer10070@example.com,1999-07-15,3,2262
10071,Customer_10071,customer10071@example.com,2017-12-21,1,1246
10072,Customer_10072,customer10072@example.com,2011-12-28,2,2952
10073,Customer_10073,customer10073@example.com,2008-11-03,4,2041
10074,Customer_10074,customer10074@example.com,1988-11-28,2,551
10075,Customer_10075,customer10075@example.com,2017-05-25,3,3824
10076,Customer_10076,customer10076@example.com,2009-04-23,4,4894
10077,Customer_10077,customer10077@example.com,1970-12-12,4,3722
10078,Customer_10078,customer10078@example.com,2013-08-16,1,449
10079,Customer_10079,customer10079@example.com,2008-07-18,2,3473
10080,Customer_10080,customer10080@example.com,2003-08-30,5,4148
10081,Customer_10081,customer10081@example.com,1974-06-03,5,3812
10082,Customer_10082,customer10082@example.com,1976-12-29,4,3298
10083,Customer_10083,customer10083@example.com,1985-10-07,5,2741
10084,Customer_10084,customer10084@example.com,1994-03-22,3,3259
10085,Customer_10085,customer10085@example.com,2019-03-26,2,3538
10086,Customer_10086,customer10086@example.com,1987-11-10,1,2274
10087,Customer_10087,customer10087@example.com,1976-01-18,5,3446
10088,Customer_10088,customer10088@example.com,2007-06-18,4,3191
10089,Customer_10089,customer10089@example.com,1987-02-15,1,2171
10090,Customer_10090,customer10090@example.com,2013-02-23,3,4322
10091,Customer_10091,customer10091@example.com,1976-03-21,2,1283
10092,Customer_10092,customer10092@example.com,2008-08-07,3,1895
10093,Customer_10093,customer10093@example.com,1993-07-11,1,2302
10094,Customer_10094,customer10094@example.com,1998-10-23,3,1944
10095,Customer_10095,customer10095@example.com,2013-12-24,3,3515
10096,Customer_10096,customer10096@example.com,1981-11-18,4,2092
10097,Customer_10097,customer10097@example.com,1982-09-27,2,3069
10098,Customer_10098,customer10098@example.com,1974-11-25,2,1161
10099,Customer_10099,customer10099@example.com,1990-12-31,2,2468
10100,Customer_10100,customer10100@example.com,1986-01-11,3,1194
10101,Customer_10101,customer10101@example.com,2007-03-14,3,699
10102,Customer_10102,customer10102@example.com,1990-04-07,4,2294
10103,Customer_10103,customer10103@example.com,2004-02-10,3,4662
10104,Customer_10104,customer10104@example.com,1999-12-14,4,2466
10105,Customer_10105,customer10105@example.com,2002-11-30,1,1295
10106,Customer_10106,customer10106@example.com,2008-11-11,3,1365
10107,Customer_10107,customer10107@example.com,1974-05-16,1,1338
10108,Customer_10108,customer10108@example.com,1985-12-11,3,3643
10109,Customer_10109,customer10109@example.com,2012-02-05,5,4030
10110,Customer_10110,customer10110@example.com,2009-10-01,1,3297
10111,Customer_10111,customer10111@example.com,1981-04-22,4,3265
10112,Customer_10112,customer10112@example.com,1983-02-12,2,582
10113,Customer_10113,customer10113@example.com,1991-12-22,1,2522
10114,Customer_10114,customer10114@example.com,1986-09-20,2,3469
10115,Customer_10115,customer10115@example.com,2016-07-31,4,3611
10116,Customer_10116,customer10116@example.com,2015-08-03,3,3488
10117,Customer_10117,customer10117@example.com,2013-08-18,4,1098
10118,Customer_10118,customer10118@example.com,1999-11-30,5,4938
10119,Customer_10119,customer10119@example.com,1993-06-07,3,4482
10120,Customer_10120,customer10120@example.com,1980-08-16,1,3759
10121,Customer_10121,customer10121@example.com,1992-06-16,3,285
10122,Customer_10122,customer10122@example.com,2015-07-20,3,2345
10123,Customer_10123,customer10123@example.com,1997-12-19,1,4395
10124,Customer_10124,customer10124@example.com,1993-12-31,5,808
10125,Customer_10125,customer10125@example.com,2012-10-13,1,852
10126,Customer_10126,customer10126@example.com,2013-04-29,1,4622
10127,Customer_10127,customer10127@example.com,1982-12-14,4,4623
10128,Customer_10128,customer10128@example.com,1981-06-13,4,3546
10129,Customer_10129,customer10129@example.com,1996-12-23,4,4653
10130,Customer_10130,customer10130@example.com,2015-02-01,5,401
10131,Customer_10131,customer10131@example.com,2012-04-25,1,2553
10132,Customer_10132,customer10132@example.com,1973-12-21,4,2179
10133,Customer_10133,customer10133@example.com,1997-10-07,2,3099
10134,Customer_10134,customer10134@example.com,1987-07-02,4,4670
10135,Customer_10135,customer10135@example.com,1996-09-27,1,4460
10136,Customer_10136,customer10136@example.com,2012-05-17,1,919
10137,Customer_10137,customer10137@example.com,1996-07-27,5,830
10138,Customer_10138,customer10138@example.com,1984-08-31,1,2701
10139,Customer_10139,customer10139@example.com,1975-06-17,5,3045
10140,Customer_10140,customer10140@example.com,1978-04-24,5,1359
10141,Customer_10141,customer10141@example.com,1972-05-20,1,3447
10142,Customer_10142,customer10142@example.com,2015-05-26,5,1037
10143,Customer_10143,customer10143@example.com,1985-06-17,4,1679
10144,Customer_10144,customer10144@example.com,2017-02-23,5,2598
10145,Customer_10145,customer10145@example.com,1978-09-07,4,2038
10146,Customer_10146,customer10146@example.com,1980-01-14,2,3328
10147,Customer_10147,customer10147@example.com,2005-06-20,4,27
10148,Customer_10148,customer10148@example.com,1987-07-25,5,891
10149,Customer_10149,customer10149@example.com,1989-12-20,4,3680
10150,Customer_10150,customer10150@example.com,2009-01-30,1,3438
10151,Customer_10151,customer10151@example.com,2017-08-18,1,2226
10152,Customer_10152,customer10152@example.com,1986-05-14,2,4789
10153,Customer_10153,customer10153@example.com,1978-07-16,5,3063
10154,Customer_10154,customer10154@example.com,1985-04-16,4,3447
10155,Customer_10155,customer10155@example.com,2019-02-18,5,853
10156,Customer_10156,customer10156@example.com,2013-10-22,4,4837
10157,Customer_10157,customer10157@example.com,1985-04-27,1,4588
10158,Customer_10158,customer10158@example.com,2002-09-29,3,2664
10159,Customer_10159,customer10159@example.com,1994-03-08,5,977
10160,Customer_10160,customer10160@example.com,1995-12-07,1,227
10161,Customer_10161,customer10161@example.com,1985-03-10,4,4308
10162,Customer_10162,customer10162@example.com,1983-05-19,4,3883
10163,Customer_10163,customer10163@example.com,2004-05-16,3,2942
10164,Customer_10164,customer10164@example.com,2007-02-23,3,2606
10165,Customer_10165,customer10165@example.com,1971-12-19,4,736
10166,Customer_10166,customer10166@example.com,1971-12-21,4,676
10167,Customer_10167,customer10167@example.com,1994-04-21,2,2004
10168,Customer_10168,customer10168@example.com,2005-10-28,5,3077
10169,Customer_10169,customer10169@example.com,1978-10-21,5,3343
10170,Customer_10170,customer10170@example.com,2008-11-25,2,4124
10171,Customer_10171,customer10171@example.com,1976-05-23,5,4137
10172,Customer_10172,customer10172@example.com,1989-10-06,5,3664
10173,Customer_10173,customer10173@example.com,2006-03-28,5,783
10174,Customer_10174,customer10174@example.com,1984-04-18,1,4120
10175,Customer_10175,customer10175@example.com,1984-12-23,2,2802
10176,Customer_10176,customer10176@example.com,2003-03-10,2,2820
10177,Customer_10177,customer10177@example.com,1974-12-25,2,438
10178,Customer_10178,customer10178@example.com,1984-09-25,1,3904
10179,Customer_10179,customer10179@example.com,1972-07-13,2,1887
10180,Customer_10180,customer10180@example.com,1996-03-05,3,736
10181,Customer_10181,customer10181@example.com,2012-01-23,4,1362
10182,Customer_10182,customer10182@example.com,1970-10-24,4,3669
10183,Customer_10183,customer10183@example.com,1990-12-03,5,990
10184,Customer_10184,customer10184@example.com,1970-03-13,2,3502
10185,Customer_10185,customer10185@example.com,1975-04-18,4,4176
10186,Customer_10186,customer10186@example.com,1990-09-06,2,2990
10187,Customer_10187,customer10187@example.com,1990-07-17,4,783
10188,Customer_10188,customer10188@example.com,1985-09-04,3,2593
10189,Customer_10189,customer10189@example.com,2018-12-07,5,1927
10190,Customer_10190,customer10190@example.com,2004-10-28,1,364
10191,Customer_10191,customer10191@example.com,1982-10-18,2,4608
10192,Customer_10192,customer10192@example.com,1973-05-27,1,2022
10193,Customer_10193,customer10193@example.com,1985-09-03,4,1619
10194,Customer_10194,customer10194@example.com,1973-10-15,4,3471
10195,Customer_10195,customer10195@example.com,1971-04-07,1,3707
10196,Customer_10196,customer10196@example.com,2011-02-22,4,1720
10197,Customer_10197,customer10197@example.com,1984-12-05,5,4487
10198,Customer_10198,customer10198@example.com,1983-09-09,2,1120
10199,Customer_10199,customer10199@example.com,1978-04-16,3,4766
10200,Customer_10200,customer10200@example.com,1999-08-21,3,3434
10201,Customer_10201,customer10201@example.com,2016-12-06,2,152
10202,Customer_10202,customer10202@example.com,1997-05-17,1,4843
10203,Customer_10203,customer10203@example.com,2019-03-05,4,4897
10204,Customer_10204,customer10204@example.com,2009-02-22,3,3752
10205,Customer_10205,customer10205@example.com,2004-11-06,4,7
10206,Customer_10206,customer10206@example.com,2010-03-19,1,965
10207,Customer_10207,customer10207@example.com,1974-06-09,4,1638
10208,Customer_10208,customer10208@example.com,1979-06-06,4,797
10209,Customer_10209,customer10209@example.com,1998-10-13,3,2849
10210,Customer_10210,customer10210@example.com,2017-12-14,4,1654
10211,Customer_10211,customer10211@example.com,2005-06-12,1,1200
10212,Customer_10212,customer10212@example.com,1978-08-30,3,3825
10213,Customer_10213,customer10213@example.com,2004-05-28,3,1777
10214,Customer_10214,customer10214@example.com,1975-09-12,3,3845
10215,Customer_10215,customer10215@example.com,1987-02-11,5,2412
10216,Customer_10216,customer10216@example.com,1997-06-23,4,4006
10217,Customer_10217,customer10217@example.com,2004-04-20,5,1791
10218,Customer_10218,customer10218@example.com,1983-05-23,5,2174
10219,Customer_10219,customer10219@example.com,1984-05-01,4,188
10220,Customer_10220,customer10220@example.com,1986-05-28,4,4067
10221,Customer_10221,customer10221@example.com,2009-08-23,2,4271
10222,Customer_10222,customer10222@example.com,1985-04-25,5,4656
10223,Customer_10223,customer10223@example.com,2012-06-05,5,3663
10224,Customer_10224,customer10224@example.com,2018-04-08,2,1654
10225,Customer_10225,customer10225@example.com,2003-01-27,3,2075
10226,Customer_10226,customer10226@example.com,2008-10-24,5,3244
10227,Customer_10227,customer10227@example.com,1971-05-16,2,2788
10228,Customer_10228,customer10228@example.com,1994-02-13,3,4904
10229,Customer_10229,customer10229@example.com,2005-07-11,1,352
10230,Customer_10230,customer10230@example.com,1974-03-23,3,3634
10231,Customer_10231,customer10231@example.com,1978-06-20,5,4188
